#,formula,activity,Syngony,"length, nm","width, nm","depth, nm",surface,pol,surf,"Mw(coat), g/mol","Km, mM","Vmax, mM/s",ReactionType,"C min, mM","C max, mM","C(const), mM",Ccat(mg/mL),ph,"temp, °C",Zpotential,"SurfaceArea, m^2/g ",link,,,,,
739,NiFe2O4,peroxidase,7,35,35,35,naked,0,0,0.00,8.4000,0.000008600,OPD + H2O2,3.0000,20.0000,60.000,0.0600000,7,25,,,https://doi.org/10.1002/aoc.4465,,,,,
740,ZnFe2O4,peroxidase,7,10,10,10,naked,0,0,0.00,22.6000,0.000008200,OPD + H2O2,8.0000,25.0000,60.000,0.0600000,7,25,,,https://doi.org/10.1002/aoc.4465,,,,,
741,Rh,peroxidase,0,,,,naked,poly(N-Vinylpyrrolidone),0,,0.2640,0.000125600,TMB + H2O2,0.0125,0.6000,50.000,0.0620000,4,40,,,https://doi.org/10.1007/s12274-018-2154-1,,,,,
742,Rh,peroxidase,0,,,,naked,poly(N-Vinylpyrrolidone),0,,4.5100,0.000680900,H2O2 + TMB,0.1000,5.0000,50.000,0.0620000,4,40,,,https://doi.org/10.1007/s12274-018-2154-1,,,,,
743,Fe3O4,peroxidase,7,150,150,150,naked,0,dimercaptosuccinic acid,182.22,0.4850,0.000056300,TMB + H2O2,0.1000,1.4000,1 000.000,0.0030000,4.4,25,,,https://doi.org/10.1016/j.matlet.2013.04.020,,,,,
744,Fe3O4,peroxidase,7,150,150,150,naked,0,dimercaptosuccinic acid,182.22,1175.3000,0.000239600,H2O2 + TMB,200.0000,1 200.0000,0.500,0.0030000,4.4,25,,,https://doi.org/10.1016/j.matlet.2013.04.020,,,,,
745,Fe3O4-Pt0.15,peroxidase,,150,150,150,naked,0,dimercaptosuccinic acid,182.22,0.1470,0.000071100,TMB + H2O2,0.1000,1.4000,1 000.000,0.0030000,4.4,25,,,https://doi.org/10.1016/j.matlet.2013.04.020,,,,,
746,Fe3O4-Pt0.15,peroxidase,,150,150,150,naked,0,dimercaptosuccinic acid,182.22,702.6000,0.000713600,H2O2 + TMB,200.0000,1 200.0000,0.500,0.0030000,4.4,25,,,https://doi.org/10.1016/j.matlet.2013.04.020,,,,,
747,Pt,oxidase,,5,5,5,Lysozymum,0,trisodium citrate,14000.00,0.6300,0.002700000,TMB,0.1000,1.0000,no,5.0000000,4,35,,,https://doi.org/10.1039/C3NR06896J,,,,,
748,SiAu,peroxidase,,1700,900,900,naked,0,Cetrimonium bromide,364.45,0.0411,0.000126600,TMB + H2O2,0.0010,0.8000,50.000,0.1000000,4,35,,,https://doi.org/10.1002/adma.201405105,,,,,
749,SiAu,peroxidase,,1700,900,900,naked,0,Cetrimonium bromide,364.45,15.8100,0.000173000,H2O2 + TMB,5.0000,100.0000,0.800,0.1000000,4,35,,,https://doi.org/10.1002/adma.201405105,,,,,
750,SiAu,oxidase,,1700,900,900,naked,0,Cetrimonium bromide,364.45,0.2248,0.000118700,TMB,0.0010,0.8000,no,0.1000000,4,35,,,https://doi.org/10.1002/adma.201405105,,,,,
751,Au@Pt0.16,oxidase,,60,14,14,naked,0,Cetrimonium bromide,364.45,0.0154,0.000008333,TMB,0.0010,0.3000,no,,4.5,30,,,https://doi.org/10.1021/la104566e,,,,,
752,Au@Pd0.2Pt,oxidase,,60,14,14,naked,0,Cetrimonium bromide,364.45,0.0132,0.000010000,TMB,0.0010,0.3000,no,,4.5,30,,,https://doi.org/10.1021/la104566e,,,,,
753,Au@PdPt,oxidase,,60,14,14,naked,0,Cetrimonium bromide,364.45,0.0112,0.000011667,TMB,0.0010,0.3000,no,,4.5,30,,,https://doi.org/10.1021/la104566e,,,,,
754,Fe3O4,peroxidase,7,25,25,25,naked,0,0,0.00,0.1730,0.000333000,TMB + H2O2,0.0010,0.8000,1 000.000,0.0200000,4,25,,273,https://doi.org/10.1002/chem.201101191,,,,,
755,Fe3O4,peroxidase,7,25,25,25,naked,0,0,0.00,185.0000,0.486000000,H2O2 + TMB,5.0000,1 000.0000,0.800,0.0200000,4,25,,273,https://doi.org/10.1002/chem.201101191,,,,,
756,Si-Fe3O4,peroxidase,7,27,27,27,naked,0,0,0.00,0.1930,0.000172000,TMB + H2O2,0.0010,0.8000,1 000.000,0.0100000,4,25,,,https://doi.org/10.1002/chem.201101191,,,,,
757,Si-Fe3O4,peroxidase,7,27,27,27,naked,0,0,0.00,273.0000,0.282000000,H2O2 + TMB,5.0000,1 000.0000,0.800,0.0100000,4,25,,,https://doi.org/10.1002/chem.201101191,,,,,
758,Se,oxidase,0,40,40,40,BSA,0,Glutathione,66500.00,0.8590,0.000005333,TMB,0.0010,0.8000,no,,4,25,-19.5,,https://doi.org/10.1016/j.bej.2019.107384,,,,,
759,Se,oxidase,0,70,70,70,chitosan,0,Glutathione,26300.00,0.8520,0.000023833,TMB,0.0010,0.9000,no,,3.5,25,32.1,,https://doi.org/10.1016/j.bej.2019.107384,,,,,
760,Co3Fe,oxidase,6,4500,200,200,Triton X-100,0,0,250.38,0.0500,0.000387000,TMB,0.0800,0.4000,no,0.0350000,4,30,,130.46,https://doi.org/10.1039/C2TB00389A,,,,,
761,Co3Fe,oxidase,6,300,300,5,Triton X-100,0,0,250.38,0.2180,0.000263000,TMB,0.0800,1.0000,no,0.0350000,4,30,,90.87,https://doi.org/10.1039/C2TB00389A,,,,,
762,Fe3O4,peroxidase,7,650,650,650,naked,0,ethylene glycol,62.07,101.4000,0.043000000,TMB + H2O2,0.0050,0.8000,900.000,0.0020000,4.5,,,,https://doi.org/10.1039/C6CC08542C,,,,,
763,Fe3O4,peroxidase,7,740,740,740,alanine,0,ethylene glycol,89.09,676.0000,0.830000000,TMB + H2O2,0.0050,0.8000,900.000,0.0020000,4.5,,,,https://doi.org/10.1039/C6CC08542C,,,,,
764,Fe3O4,peroxidase,7,650,650,650,histidine,0,ethylene glycol,155.15,589.0000,0.361000000,TMB + H2O2,0.0050,0.8000,900.000,0.0020000,4.5,,,,https://doi.org/10.1039/C6CC08542C,,,,,
765,Ni@Pt,oxidase,7,13,13,13,naked,poly(N-Vinylpyrrolidone),0,80000.00,0.0210,0.000306000,TMB,0.0100,1.0000,no,0.0050000,4.5,25,-6.08,,https://doi.org/10.1021/acs.analchem.2c05425,,,,,
766,Pt,oxidase,7,13,13,13,naked,poly(N-Vinylpyrrolidone),0,80000.00,0.0285,0.000140600,TMB,0.0100,1.0000,no,0.0050000,4.5,25,-13.26,,https://doi.org/10.1021/acs.analchem.2c05425,,,,,
767,PtNi0.33,oxidase,7,13,13,13,naked,poly(N-Vinylpyrrolidone),0,80000.00,0.0541,0.000195600,TMB,0.0100,1.0000,no,0.0050000,4.5,25,,,https://doi.org/10.1021/acs.analchem.2c05425,,,,,
768,PtNi1,oxidase,7,13,13,13,naked,poly(N-Vinylpyrrolidone),0,80000.00,0.0213,0.000305900,TMB,0.0100,1.0000,no,0.0050000,4.5,25,,,https://doi.org/10.1021/acs.analchem.2c05425,,,,,
769,PtNi1,oxidase,7,13,13,13,naked,poly(N-Vinylpyrrolidone),0,80000.00,0.0223,0.000078800,TMB,0.0100,1.0000,no,0.0050000,4.5,25,,,https://doi.org/10.1021/acs.analchem.2c05425,,,,,
770,FeS2,peroxidase,7,70,70,70,naked,0,0,0.00,4.8800,0.000699000,TMB + H2O2,0.6000,1.6000,5.000,0.0250000,4,25,,5.6,https://doi.org/10.1021/acsami.0c12593,,,,,
771,FeS2,peroxidase,7,70,70,70,naked,0,0,0.00,0.2270,0.000392000,H2O2 + TMB,0.0600,0.1800,15.000,0.0250000,4,25,,5.6,https://doi.org/10.1021/acsami.0c12593,,,,,
772,(FeS2)0.3-SiO2,peroxidase,0,1200,1200,1200,naked,0,ethylene glycol,62.07,0.9480,0.000310000,TMB + H2O2,0.2000,1.4000,5.000,0.0250000,4,25,,210.1,https://doi.org/10.1021/acsami.0c12593,,,,,
773,(FeS2)0.3-SiO2,peroxidase,0,1200,1200,1200,naked,0,ethylene glycol,62.07,0.0126,0.000181000,H2O2 + TMB,0.0100,0.1200,15.000,0.0250000,4,25,,210.1,https://doi.org/10.1021/acsami.0c12593,,,,,
774,NiS,peroxidase,7,320,320,320,naked,0,sodium citrate,192.12,0.2410,0.000050900,TMB + H2O2,0.1000,0.8000,0.400,0.0250000,4,25,,139.22,https://doi.org/10.1007/s00216-018-1423-x,,,,,
775,NiS,peroxidase,7,320,320,320,naked,0,sodium citrate,192.12,0.3470,0.000053400,H2O2 + TMB,0.6000,20.0000,0.250,0.0250000,4,25,,139.22,https://doi.org/10.1007/s00216-018-1423-x,,,,,
776,FeS2-C,peroxidase,1,105,105,10,naked,0,Terephthalic acid,166.13,0.1600,0.000062300,TMB + H2O2,0.0010,0.4500,0.200,0.0003000,4,45,,91.93,https://pubs.acs.org/doi/10.1021/acsabm.0c00605,,,,,
777,FeS2-C,peroxidase,1,105,105,10,naked,0,Terephthalic acid,166.13,0.4600,0.000119300,H2O2 + TMB,0.0010,0.8000,0.200,0.0003000,4,45,,91.93,https://pubs.acs.org/doi/10.1021/acsabm.0c00606,,,,,
778,Cu5ZnFe5S6,peroxidase,4,12,12,12,naked,oleic acid,oleylamine,267.49,2.2000,0.390000000,TMB + H2O2,0.1000,1.2000,15.000,2.0000000,4.2,32,,,https://doi.org/10.1039/C5NR01728A,,,,,
779,Cu5ZnFe5S6,peroxidase,4,12,12,12,naked,oleic acid,oleylamine,267.49,0.0700,0.005600000,H2O2 + TMB,0.0100,0.5000,15.000,2.0000000,4.2,32,,,https://doi.org/10.1039/C5NR01728A,,,,,
780,Au,peroxidase,,2,2,2,keratin,0,0,50000.00,0.0450,0.000006960,TMB + H2O2,0.2000,0.7000,0.100,0.5000000,4,40,,,https://doi.org/10.1007/s00604-019-3395-8,,,,,
781,Au,peroxidase,,2,2,2,keratin,0,0,50000.00,0.1640,0.000008990,H2O2 + TMB,0.0200,0.2000,0.020,0.5000000,4,40,,,https://doi.org/10.1007/s00604-019-3395-8,,,,,
782,Fe3O4,peroxidase,7,100,100,100,montmorillonite,0,sodium citrate,360.31,0.0250,0.000094090,TMB + H2O2,0.0100,0.0900,0.200,0.3000000,4,25,,,https://doi.org/10.1039/C8NJ01190G,,,,,
783,Fe3O4,peroxidase,7,100,100,100,montmorillonite,0,sodium citrate,360.31,0.8110,0.000051390,H2O2 + TMB,0.2000,9.0000,0.200,0.3000000,4,25,,,https://doi.org/10.1039/C8NJ01190G,,,,,
784,WS2,peroxidase,,150,150,10,naked,0,0,0.00,1.8300,0.000043100,TMB + H2O2,0.2000,2.0000,0.120,0.0032000,4,40,,,https://doi.org/10.1039/C5AN00031A,,,,,
785,WS2,peroxidase,,150,150,10,naked,0,0,0.00,0.2400,0.000045200,H2O2 + TMB,0.1000,1.0000,1.000,0.0032000,4,40,,,https://doi.org/10.1039/C5AN00031A,,,,,
786,WS2,peroxidase,,200,200,10,hemin,0,0,651.94,0.4670,0.000064500,TMB + H2O2,0.2000,2.0000,0.120,0.0032000,4,40,,,https://doi.org/10.1039/C5AN00031A,,,,,
787,WS2,peroxidase,,200,200,10,hemin,0,0,651.94,0.9260,0.000025700,H2O2 + TMB,0.1000,1.0000,1.000,0.0032000,4,40,,,https://doi.org/10.1039/C5AN00031A,,,,,
788,MoS2,peroxidase,6,200,200,10,poly(pyrrole),0,0,,0.4100,0.000474000,TMB + H2O2,0.0500,0.5000,65.000,0.0200000,4,20,,,https://doi.org/10.1002/ppsc.201500043,,,,,
789,MoS2,peroxidase,6,200,200,10,poly(pyrrole),0,0,,12.8000,0.000151000,H2O2 + TMB,0.1000,20.0000,0.100,0.0200000,4,20,,,https://doi.org/10.1002/ppsc.201500043,,,,,
790,Fe3O4,peroxidase,7,100,100,100,naked,0,0,0.00,0.0603,0.000020770,TMB + H2O2,0.0100,0.1000,0.250,0.2687500,3.8,,,,https://doi.org/10.1016/j.msec.2014.04.038,,,,,
791,Fe3O4,peroxidase,7,100,100,100,naked,0,0,0.00,3.9270,0.000190800,H2O2 + TMB,1.0000,6.0000,0.500,0.2687500,3.8,,,,https://doi.org/10.1016/j.msec.2014.04.038,,,,,
792,Fe3O4,peroxidase,7,100,100,100,Tetrakis(4-carboxyphenyl)porphine,0,sodium citrate,360.31,0.4390,0.000017430,TMB + H2O2,0.0100,0.1000,0.250,0.2687500,3.8,,,,https://doi.org/10.1016/j.msec.2014.04.038,,,,,
793,Fe3O4,peroxidase,7,100,100,100,Tetrakis(4-carboxyphenyl)porphine,0,sodium citrate,360.31,0.9190,0.000010750,H2O2 + TMB,1.0000,6.0000,0.500,0.2687500,3.8,,,,https://doi.org/10.1016/j.msec.2014.04.038,,,,,
794,Ag,peroxidase,7,30000,250,250,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,108.0000,0.000002840,TMB + H2O2,0.0500,0.5000,0.100,0.1000000,5,25,,,https://doi.org/10.1002/crat.201300440,,,,,
795,Fe3O4,peroxidase,7,60,60,60,naked,0,0,0.00,117.0000,0.000003630,TMB + H2O2,0.0500,0.5000,0.100,0.1000000,5,25,,,https://doi.org/10.1002/crat.201300440,,,,,
796,Ag@Fe3O4,peroxidase,7,30000,400,400,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,75.2000,0.000022800,H2O2 + TMB,0.0100,0.3000,0.300,0.1000000,5,25,,,https://doi.org/10.1002/crat.201300440,,,,,
797,Ag@Fe3O4,peroxidase,7,30000,400,400,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,3.4600,0.000022800,TMB + H2O2,0.0500,0.5000,0.100,0.1000000,5,25,,,https://doi.org/10.1002/crat.201300440,,,,,
798,MnO2,oxidase,,100,20,20,naked,0,0,0.00,0.0050,0.155000000,Dimethoxyphenol,0.0050,0.2000,no,0.1000000,3.8,25,,,https://doi.org/10.1155/2019/5416963,,,,,
799,WS2,peroxidase,,180,180,8,naked,0,0,0.00,15.1580,0.000652300,TMB + H2O2,2.0000,7.0000,10.000,0.0340000,4,20,,,https://doi.org/10.1016/j.aca.2020.01.043,,,,,
800,WS2,peroxidase,,180,180,8,naked,0,0,0.00,0.8050,0.000220000,H2O2 + TMB,3.0000,5.5000,150.000,0.0340000,4,20,,,https://doi.org/10.1016/j.aca.2020.01.043,,,,,
801,MoO3,peroxidase,3,200,200,6,naked,0,0,0.00,0.0930,0.000030410,TMB + H2O2,0.0100,10.0000,5.000,0.0530000,4,40,,,https://doi.org/10.1039/C4NR04115A,,,,,
802,MoO3,peroxidase,3,200,200,6,naked,0,0,0.00,109.5000,0.000052840,H2O2 + TMB,0.1000,12.0000,0.800,0.0530000,4,40,,,https://doi.org/10.1039/C4NR04115A,,,,,
803,Pt,peroxidase,,2,2,2,naked,0,0,0.00,0.3010,0.000042520,TMB + H2O2,0.0100,10.0000,5.000,0.0530000,4,40,,,https://doi.org/10.1039/C4NR04115A,,,,,
804,Pt,peroxidase,,2,2,2,naked,0,0,0.00,6.1000,0.000036110,H2O2 + TMB,0.1000,12.0000,0.800,0.0530000,4,40,,,https://doi.org/10.1039/C4NR04115A,,,,,
805,Pt0.5-MoO3,peroxidase,,200,200,10,naked,0,0,0.00,0.2960,0.000042630,TMB + H2O2,0.0100,10.0000,5.000,0.0270000,4,40,,,https://doi.org/10.1039/C4NR04115A,,,,,
806,Pt0.5-MoO3,peroxidase,,200,200,10,naked,0,0,0.00,5.9000,0.000036250,H2O2 + TMB,0.1000,12.0000,0.800,0.0270000,4,40,,,https://doi.org/10.1039/C4NR04115A,,,,,
807,Pt0.5-MoO3,peroxidase,,200,200,10,naked,0,0,0.00,0.1060,0.000042860,TMB + H2O2,0.0100,10.0000,5.000,0.0270000,4,40,,,https://doi.org/10.1039/C4NR04115A,,,,,
808,Pt0.5-MoO3,peroxidase,,200,200,10,naked,0,0,0.00,3.2000,0.000037940,H2O2 + TMB,0.1000,12.0000,0.800,0.0270000,4,40,,,https://doi.org/10.1039/C4NR04115A,,,,,
809,MoS2,peroxidase,6,300,300,10,naked,0,0,0.00,0.8246,0.000011610,TMB + H2O2,0.1000,1.6000,10.000,0.0800000,4,45,,,https://doi.org/10.1021/acsami.0c01789,,,,,
810,MoS2,peroxidase,6,300,300,10,naked,0,0,0.00,2.0828,0.000013460,H2O2 + TMB,0.8000,12.8000,0.800,0.0800000,4,45,,,https://doi.org/10.1021/acsami.0c01789,,,,,
811,N0.1-MoS2,peroxidase,6,300,300,10,naked,0,0,0.00,0.7916,0.000017960,TMB + H2O2,0.1000,1.6000,10.000,0.0800000,4,45,,,https://doi.org/10.1021/acsami.0c01789,,,,,
812,N0.1-MoS2,peroxidase,6,300,300,10,naked,0,0,0.00,0.4459,0.000043480,H2O2 + TMB,0.8000,12.8000,0.800,0.0800000,4,45,,,https://doi.org/10.1021/acsami.0c01789,,,,,
813,(PtFe)0.5@Fe3O4,peroxidase,,140,12,12,poly(ethylene oxide)-vitamin E,,Octadecene,1000.00,0.2130,0.000054770,TMB + H2O2,0.0100,0.9000,196.000,0.1000000,4.5,,,,https://doi.org/10.1002/ange.201904751,,,,,
814,(PtFe)0.5@Fe3O4,peroxidase,,140,12,12,poly(ethylene oxide)-vitamin E,,Octadecene,1000.00,53.5500,0.000107800,H2O2 + TMB,1.0000,600.0000,1.000,0.1000000,4.5,,,,https://doi.org/10.1002/ange.201904751,,,,,
815,PtFe,peroxidase,,140,2,2,poly(ethylene oxide)-vitamin E,,Octadecene,1000.00,0.2370,0.000060200,TMB + H2O2,0.0100,0.9000,196.000,0.0320000,4.5,,,,https://doi.org/10.1002/ange.201904751,,,,,
816,PtFe,peroxidase,,140,2,2,poly(ethylene oxide)-vitamin E,,Octadecene,1000.00,217.6000,0.000081820,H2O2 + TMB,1.0000,600.0000,1.000,0.0320000,4.5,,,,https://doi.org/10.1002/ange.201904751,,,,,
817,Fe3O4,peroxidase,7,12,12,12,poly(ethylene oxide)-vitamin E,,oleic acid,1000.00,0.2690,0.000044770,TMB + H2O2,0.0100,0.9000,196.000,0.0680000,4.5,,,,https://doi.org/10.1002/ange.201904751,,,,,
818,Fe3O4,peroxidase,7,12,12,12,poly(ethylene oxide)-vitamin E,,oleic acid,1000.00,120.0000,0.000045980,H2O2 + TMB,1.0000,600.0000,1.000,0.0680000,4.5,,,,https://doi.org/10.1002/ange.201904751,,,,,
819,Co3O4,peroxidase,7,5,5,5,naked,0,0,0.00,0.4900,0.000160000,TMB + H2O2,0.1000,1.0000,5.000,0.0200000,5,40,,,https://doi.org/10.1039/C8TB01948G,,,,,
820,Co3O4,peroxidase,7,5,5,5,naked,0,0,0.00,1.9000,0.000127000,H2O2 + TMB,1.0000,16.0000,0.500,0.0200000,5,40,,,https://doi.org/10.1039/C8TB01948G,,,,,
821,Pd,peroxidase,,18,18,18,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000.00,0.1200,0.000002100,TMB + H2O2,0.0500,0.5000,5.000,0.0070000,4,25,,,https://doi.org/10.1002/adfm.201801484,,,,,
822,Pd,peroxidase,,18,18,18,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000.00,1.0000,0.000001800,H2O2 + TMB,0.1000,6.0000,0.500,0.0070000,4,25,,,https://doi.org/10.1002/adfm.201801484,,,,,
823,Pd@Pt ,peroxidase,,22,22,22,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000.00,0.4300,0.000051000,TMB + H2O2,0.0500,0.5000,5.000,0.0070000,4,25,,,https://doi.org/10.1002/adfm.201801484,,,,,
824,Pd@Pt ,peroxidase,,22,22,22,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000.00,14.0000,0.000090000,H2O2 + TMB,0.1000,6.0000,0.500,0.0070000,4,25,,,https://doi.org/10.1002/adfm.201801484,,,,,
825,Pt,peroxidase,,22,22,22,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000.00,0.8100,0.000120000,TMB + H2O2,0.0500,0.5000,5.000,0.0070000,4,25,,,https://doi.org/10.1002/adfm.201801484,,,,,
826,Pt,peroxidase,,22,22,22,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000.00,6.9000,0.000099000,H2O2 + TMB,0.1000,6.0000,0.500,0.0070000,4,25,,,https://doi.org/10.1002/adfm.201801484,,,,,
827,NiCo2S4,peroxidase,7,2500,2500,2500,naked,0,0,0.00,0.5300,0.000041000,TMB + H2O2,0.1000,0.3000,0.300,1.0000000,4,30,,,https://doi.org/10.1016/j.talanta.2021.122337,,,,,
828,NiCo2S4,peroxidase,7,2500,2500,2500,naked,0,0,0.00,0.6640,0.000015000,H2O2 + TMB,0.3000,2.5000,1.600,1.0000000,4,30,,,https://doi.org/10.1016/j.talanta.2021.122337,,,,,
829,PtRu,peroxidase,,4,4,4,poly(N-Vinylpyrrolidone),0,0,10000.00,0.7600,0.007500000,TMB + H2O2,0.1000,0.6000,80.000,0.0200000,4,,,,https://doi.org/10.1016/j.colsurfb.2021.111783,,,,,
830,PtRu,peroxidase,,4,4,4,poly(N-Vinylpyrrolidone),0,0,10000.00,36.0000,0.003740000,H2O2 + TMB,5.0000,80.0000,0.600,0.0200000,4,,,,https://doi.org/10.1016/j.colsurfb.2021.111783,,,,,
831,CoNiS3,peroxidase,7,30,30,30,montmorillonite,0,0,360.31,0.8210,0.006821000,TMB + H2O2,0.0100,0.0900,10.000,0.3000000,4,35,,,https://doi.org/10.1039/C8NJ04647F,,,,,
832,CoNiS3,peroxidase,7,30,30,30,montmorillonite,0,0,360.31,1.2470,0.000692000,H2O2 + TMB,3.0000,9.0000,1.000,0.3000000,4,35,,,https://doi.org/10.1039/C8NJ04647F,,,,,
833,NiO,peroxidase,7,65,32,32,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,0.0114,0.000482000,TMB + H2O2,0.0020,0.0600,25.000,0.0400000,3.8,45,,,https://doi.org/10.1016/j.bios.2014.08.062,,,,,
834,NiO,peroxidase,7,65,32,32,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,39.1000,0.000013800,H2O2 + TMB,10.0000,125.0000,0.050,0.0400000,3.8,45,,,https://doi.org/10.1016/j.bios.2014.08.062,,,,,
835,NiO,peroxidase,7,65,32,32,naked,0,0,0.00,0.0067,0.000002670,TMB + H2O2,0.0020,0.0600,25.000,0.0400000,3.8,40,,,https://doi.org/10.1016/j.bios.2014.08.062,,,,,
836,NiO,peroxidase,7,65,32,32,naked,0,0,0.00,208.0000,0.000013200,H2O2 + TMB,5.0000,250.0000,0.050,0.0400000,3.8,40,,,https://doi.org/10.1016/j.bios.2014.08.062,,,,,
837,CuS,peroxidase,6,209,209,209,montmorillonite,0,0,360.31,0.0212,0.000028140,TMB + H2O2,0.0100,0.0900,250.000,0.3000000,3.8,,-39.1,,https://doi.org/10.1016/j.snb.2016.07.168,,,,,
838,CuS,peroxidase,6,209,209,209,montmorillonite,0,0,360.31,2.2700,0.000009710,H2O2 + TMB,0.1000,9.0000,1.000,0.3000000,3.8,,-39.1,,https://doi.org/10.1016/j.snb.2016.07.168,,,,,
839,Pt0.9Cu0.1,peroxidase,7,20,4,4,naked,0,brij-58,1124.00,0.2130,0.000870000,TMB + H2O2,0.0500,1.0000,35.000,0.0040000,4,25,,,https://doi.org/10.1007/s00604-019-3293-0,,,,,
840,Pt0.9Cu0.1,peroxidase,7,20,4,4,naked,0,brij-58,1124.00,0.1910,0.000066400,H2O2 + TMB,0.1000,15.0000,0.150,0.0040000,4,25,,,https://doi.org/10.1007/s00604-019-3293-0,,,,,
841,Fe0.5Ni0.5Co2O4,peroxidase,7,166,14,14,naked,0,0,0.00,0.0014,0.001044000,TMB + H2O2,2.0000,12.0000,100.000,1.0000000,5,25,,104.1,https://doi.org/10.1002/ejic.202200387,,,,,
842,Fe0.5Ni0.5Co2O4,peroxidase,7,166,14,14,naked,0,0,0.00,0.0029,0.000347100,H2O2 + TMB,20.0000,120.0000,3.000,1.0000000,5,25,,104.1,https://doi.org/10.1002/ejic.202200387,,,,,
843,CuS,peroxidase,7,50,50,50,poly(N-Vinylpyrrolidone),0,l-ascorbic acid,10000.00,1.6200,0.000166400,TMB + H2O2,0.3000,2.1000,30.000,1.0000000,4,,,57.84,https://doi.org/10.1016/j.bios.2019.111450,,,,,
844,CuS,peroxidase,7,50,50,50,poly(N-Vinylpyrrolidone),0,l-ascorbic acid,10000.00,0.9400,0.000025500,H2O2 + TMB,0.3000,2.1000,0.500,1.0000000,4,,,57.84,https://doi.org/10.1016/j.bios.2019.111450,,,,,
845,Au,peroxidase,,2,2,2,apoferritin,0,0,440000.00,0.0970,0.000074600,TMB + H2O2,0.0100,0.8000,100.000,0.0005800,3,45,,,https://doi.org/10.1016/j.bios.2014.08.078,,,,,
846,Au,peroxidase,,2,2,2,apoferritin,0,0,440000.00,199.4000,0.000093400,H2O2 + TMB,20.0000,600.0000,0.300,0.0005800,3,45,,,https://doi.org/10.1016/j.bios.2014.08.078,,,,,
847,Pt3Ni ,peroxidase,7,70,1.2,1.2,naked,oleic acid,"Cetrimonium bromide, oleylamine",364.45,0.3100,0.000281200,TMB + H2O2,0.0500,0.5000,25.000,0.0050000,4,,,,https://doi.org/10.1016/j.bios.2019.111756,,,,,
848,Pt3Ni ,peroxidase,7,70,1.2,1.2,naked,oleic acid,"Cetrimonium bromide, oleylamine",364.45,1.2000,0.001960800,H2O2 + TMB,1.0000,25.0000,0.100,0.0050000,4,,,,https://doi.org/10.1016/j.bios.2019.111756,,,,,
849,Pd0.2-Fe3O4,peroxidase,,3.2,3.2,3.2,naked,oleic acid,"l-ascorbic acid, sodium citrate",267.49,0.0160,0.000020080,TMB + H2O2,0.0010,0.2000,10.000,,4,30,,,https://doi.org/10.1016/j.bios.2021.113724,,,,,
850,Pd0.2-Fe3O4,peroxidase,,3.2,3.2,3.2,naked,oleic acid,"l-ascorbic acid, sodium citrate",267.49,112.3500,0.000387100,H2O2 + TMB,1.0000,150.0000,0.100,,4,30,,,https://doi.org/10.1016/j.bios.2021.113724,,,,,
851,Pd0.2-Fe3O4,peroxidase,,4.7,4.7,4.7,naked,oleic acid,"l-ascorbic acid, sodium citrate",267.49,0.0170,0.000251500,TMB + H2O2,0.0010,0.2000,10.000,,4,30,,,https://doi.org/10.1016/j.bios.2021.113724,,,,,
852,Pd0.2-Fe3O4,peroxidase,,4.7,4.7,4.7,naked,oleic acid,"l-ascorbic acid, sodium citrate",267.49,126.7300,0.000666700,H2O2 + TMB,1.0000,150.0000,0.100,,4,30,,,https://doi.org/10.1016/j.bios.2021.113724,,,,,
853,Pd0.2-Fe3O4,peroxidase,,8,8,8,naked,oleic acid,"l-ascorbic acid, sodium citrate",267.49,0.0310,0.000682100,TMB + H2O2,0.0010,0.2000,10.000,,4,30,,,https://doi.org/10.1016/j.bios.2021.113724,,,,,
854,Pd0.2-Fe3O4,peroxidase,,8,8,8,naked,oleic acid,"l-ascorbic acid, sodium citrate",267.49,177.2400,0.000746300,H2O2 + TMB,1.0000,150.0000,0.100,,4,30,,,https://doi.org/10.1016/j.bios.2021.113724,,,,,
855,Co3O4,peroxidase,7,100,50,50,naked,0,0,0.00,0.1200,0.000011400,TMB + H2O2,0.0400,0.1200,,0.4000000,5,25,,,https://doi.org/10.1021/acs.inorgchem.9b03512,,,,,
856,Co3O4,peroxidase,7,100,50,50,naked,0,0,0.00,3.4300,0.000010300,H2O2 + TMB,2.0000,12.0000,,0.4000000,5,25,,,https://doi.org/10.1021/acs.inorgchem.9b03512,,,,,
857,Co3O4,peroxidase,7,300,300,20,naked,0,0,0.00,0.0700,0.000158000,TMB + H2O2,0.0400,0.1200,,0.4000000,5,25,,64.7,https://doi.org/10.1021/acs.inorgchem.9b03512,,,,,
